id,team,player,MIN,FGM-A,3PM-A,FTM-A,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS
400489438,Cleveland Cavaliers,Kyrie Irving,30,5-12,2-2,1-2,0,1,1,4,2,0,1,5,-3,13
400489438,Cleveland Cavaliers,C.J. Miles,15,2-6,1-2,0-0,0,1,1,3,1,0,1,2,11,5
400489438,Cleveland Cavaliers,Earl Clark,5,1-2,0-0,0-0,1,0,1,0,0,0,0,0,-9,2
400489438,Cleveland Cavaliers,Tyler Zeller,17,2-5,0-0,4-6,2,2,4,1,0,0,0,2,-3,8
400489438,Cleveland Cavaliers,Jarrett Jack,18,1-5,0-1,2-2,0,2,2,5,1,0,1,1,-8,4
400489438,Cleveland Cavaliers,Dion Waiters,23,4-11,2-2,7-8,1,1,2,4,2,1,0,3,-2,17
400489438,Cleveland Cavaliers,Matthew Dellavedova,20,4-6,3-5,0-0,0,1,1,0,0,0,0,0,-1,11
400489438,Cleveland Cavaliers,Anthony Bennett,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489438,Cleveland Cavaliers,Alonzo Gee,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489438,Cleveland Cavaliers,Sergey Karasev,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489438,Los Angeles Lakers,Pau Gasol,36,9-13,0-0,2-6,2,10,12,3,1,2,4,2,-4,20
400489438,Los Angeles Lakers,Wesley Johnson,38,7-13,1-5,2-2,1,4,5,4,2,1,1,3,-4,17
400489438,Los Angeles Lakers,Robert Sacre,11,2-2,0-0,0-0,0,0,0,0,0,0,0,2,-18,4
400489438,Los Angeles Lakers,Kendall Marshall,38,4-11,2-6,0-0,0,2,2,16,1,0,3,1,-2,10
400489438,Los Angeles Lakers,Jodie Meeks,41,9-14,6-10,2-4,0,3,3,4,0,0,0,1,-7,26
400489438,Los Angeles Lakers,Ryan Kelly,12,1-5,0-4,1-1,1,2,3,0,0,0,1,2,1,3
400489438,Los Angeles Lakers,Jordan Hill,20,2-4,0-0,0-0,1,5,6,1,0,3,1,5,6,4
400489438,Los Angeles Lakers,Nick Young,33,7-16,4-8,10-10,0,1,1,6,0,0,1,3,16,28
400489438,Los Angeles Lakers,Chris Kaman,12,3-6,0-1,0-0,1,2,3,1,0,0,1,2,2,6
400489438,Los Angeles Lakers,Xavier Henry,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489438,Los Angeles Lakers,Steve Blake,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489438,Los Angeles Lakers,Jordan Farmar,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489447,Los Angeles Lakers,Pau Gasol,31,10-20,0-0,4-5,3,6,9,5,0,1,5,5,-11,24
400489447,Los Angeles Lakers,Jordan Hill,22,4-10,0-0,0-0,3,7,10,1,0,2,1,1,-14,8
400489447,Los Angeles Lakers,Wesley Johnson,44,7-14,2-5,6-7,1,4,5,1,2,1,1,5,-7,22
400489447,Los Angeles Lakers,Kendall Marshall,43,4-16,2-6,0-0,0,2,2,13,0,0,2,3,-13,10
400489447,Los Angeles Lakers,Jodie Meeks,43,5-9,1-4,3-3,0,2,2,3,1,0,3,2,-5,14
400489447,Los Angeles Lakers,Ryan Kelly,31,3-7,1-4,2-2,1,6,7,0,2,3,3,3,0,9
400489447,Los Angeles Lakers,Nick Young,11,4-8,0-1,1-1,0,3,3,1,0,0,0,2,7,9
400489447,Los Angeles Lakers,Chris Kaman,16,6-7,0-0,6-6,0,5,5,2,0,0,2,1,8,18
400489447,Los Angeles Lakers,Xavier Henry,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489447,Los Angeles Lakers,Robert Sacre,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489447,Los Angeles Lakers,Steve Blake,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489447,Los Angeles Lakers,Jordan Farmar,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489447,Phoenix Suns,Channing Frye,34,9-20,1-6,1-3,3,5,8,1,2,1,3,5,12,20
400489447,Phoenix Suns,P.J. Tucker,32,5-10,0-2,5-5,2,6,8,4,1,1,1,2,6,15
400489447,Phoenix Suns,Miles Plumlee,27,2-7,0-0,2-2,1,5,6,0,0,1,2,2,12,6
400489447,Phoenix Suns,Gerald Green,33,12-18,2-5,2-2,2,5,7,2,2,1,1,3,13,28
400489447,Phoenix Suns,Goran Dragic,39,7-15,0-3,4-7,3,7,10,7,2,1,7,3,11,18
400489447,Phoenix Suns,Markieff Morris,29,9-14,1-2,5-6,3,4,7,4,0,0,0,2,-6,24
400489447,Phoenix Suns,Marcus Morris,18,1-5,0-0,0-0,1,2,3,2,3,0,1,1,-6,2
400489447,Phoenix Suns,Alex Len,4,1-3,0-0,0-0,1,2,3,0,0,1,0,1,0,2
400489447,Phoenix Suns,Ish Smith,16,3-6,0-0,0-0,0,1,1,1,2,0,2,2,-2,6
400489447,Phoenix Suns,Archie Goodwin,8,0-2,0-1,0-0,0,0,0,2,0,0,0,0,-5,0
400489447,Phoenix Suns,Slava Kravtsov,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489447,Phoenix Suns,Leandro Barbosa,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489447,Phoenix Suns,Dionte Christmas,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489486,Los Angeles Lakers,Pau Gasol,37,8-15,0-1,4-5,5,14,19,1,3,5,5,3,-4,20
400489486,Los Angeles Lakers,Ryan Kelly,35,4-9,1-4,4-4,3,4,7,2,0,0,1,5,-6,13
400489486,Los Angeles Lakers,Wesley Johnson,14,0-4,0-3,1-2,0,1,1,0,0,0,1,1,5,1
400489486,Los Angeles Lakers,Kendall Marshall,40,1-4,1-4,0-0,0,2,2,8,2,0,4,1,3,3
400489486,Los Angeles Lakers,Jodie Meeks,44,4-10,2-4,6-6,0,3,3,7,2,0,2,2,6,16
400489486,Los Angeles Lakers,Jordan Hill,16,3-4,0-0,1-2,0,3,3,0,0,1,1,2,2,7
400489486,Los Angeles Lakers,Nick Young,43,11-23,3-6,6-7,0,5,5,1,2,0,4,3,-10,31
400489486,Los Angeles Lakers,Robert Sacre,16,2-5,0-0,0-0,1,0,1,1,1,3,1,1,5,4
400489486,Los Angeles Lakers,Manny Harris,21,2-9,1-3,0-0,0,6,6,2,1,0,2,2,-11,5
400489486,Los Angeles Lakers,Xavier Henry,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489486,Los Angeles Lakers,Chris Kaman,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489486,Los Angeles Lakers,Steve Blake,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489486,Los Angeles Lakers,Jordan Farmar,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489486,Chicago Bulls,Carlos Boozer,28,4-16,0-0,3-4,2,4,6,4,0,0,0,2,5,11
400489486,Chicago Bulls,Mike Dunleavy,30,6-12,0-3,0-0,0,3,3,4,3,1,1,2,-4,12
400489486,Chicago Bulls,Joakim Noah,42,6-16,0-0,5-8,7,14,21,6,2,0,4,5,10,17
400489486,Chicago Bulls,Kirk Hinrich,19,2-4,0-1,0-0,0,2,2,3,1,0,3,3,5,4
400489486,Chicago Bulls,Jimmy Butler,50,6-19,0-4,1-2,5,6,11,5,4,1,3,2,2,13
400489486,Chicago Bulls,Taj Gibson,32,3-11,0-0,6-7,4,2,6,0,2,2,1,3,-3,12
400489486,Chicago Bulls,Nazr Mohammed,4,0-1,0-0,0-0,0,1,1,0,0,0,0,0,-8,0
400489486,Chicago Bulls,D.J. Augustin,37,10-16,5-7,2-3,1,3,4,4,1,0,3,1,-3,27
400489486,Chicago Bulls,Tony Snell,23,2-7,2-6,0-0,0,1,1,0,0,1,0,0,6,6
400489486,Chicago Bulls,Erik Murphy,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489486,Chicago Bulls,Cartier Martin,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489504,Los Angeles Lakers,Pau Gasol,38,9-15,0-0,4-5,4,7,11,4,3,0,1,1,-6,22
400489504,Los Angeles Lakers,Ryan Kelly,26,3-10,1-4,0-2,1,4,5,2,1,0,2,3,-8,7
400489504,Los Angeles Lakers,Wesley Johnson,18,3-6,1-3,0-0,0,1,1,1,1,0,0,2,-11,7
400489504,Los Angeles Lakers,Kendall Marshall,36,2-6,1-3,1-3,0,3,3,11,1,0,3,2,-6,6
400489504,Los Angeles Lakers,Jodie Meeks,36,7-13,4-6,4-4,0,0,0,1,2,0,1,1,-10,22
400489504,Los Angeles Lakers,Jordan Hill,22,4-7,0-0,0-1,5,2,7,0,1,1,1,2,1,8
400489504,Los Angeles Lakers,Nick Young,33,8-20,2-6,1-3,1,2,3,1,3,0,2,4,6,19
400489504,Los Angeles Lakers,Robert Sacre,10,2-4,0-0,0-0,1,0,1,0,0,0,0,2,-1,4
400489504,Los Angeles Lakers,Manny Harris,21,2-7,0-3,3-3,1,3,4,1,0,0,1,0,0,7
400489504,Los Angeles Lakers,Xavier Henry,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489504,Los Angeles Lakers,Chris Kaman,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489504,Los Angeles Lakers,Steve Blake,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489504,Los Angeles Lakers,Jordan Farmar,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489504,Miami Heat,Shane Battier,19,1-2,1-2,0-3,1,2,3,5,2,0,1,0,8,3
400489504,Miami Heat,LeBron James,37,9-15,2-4,7-13,2,11,13,6,1,0,5,1,4,27
400489504,Miami Heat,Chris Bosh,34,15-22,1-3,0-0,2,4,6,0,0,1,0,1,12,31
400489504,Miami Heat,Mario Chalmers,33,5-6,1-1,0-0,0,3,3,3,1,0,3,1,18,11
400489504,Miami Heat,Ray Allen,28,4-8,2-5,0-1,0,4,4,1,1,0,1,3,9,10
400489504,Miami Heat,Chris Andersen,13,2-3,0-0,0-0,2,2,4,0,1,1,2,4,3,4
400489504,Miami Heat,Rashard Lewis,11,0-2,0-1,0-0,1,1,2,0,0,1,1,2,3,0
400489504,Miami Heat,Michael Beasley,20,3-6,0-1,1-2,0,7,7,4,0,0,3,4,-5,7
400489504,Miami Heat,Greg Oden,10,2-5,0-0,1-2,4,1,5,0,0,1,0,3,-4,5
400489504,Miami Heat,Norris Cole,28,4-8,1-2,2-2,0,1,1,5,1,0,2,3,-6,11
400489504,Miami Heat,Roger Mason Jr.,6,0-1,0-1,0-0,0,0,0,1,0,0,0,1,-7,0
400489504,Miami Heat,Udonis Haslem,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489504,Miami Heat,James Jones,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489506,Los Angeles Lakers,Pau Gasol,35,8-17,0-0,5-7,1,10,11,6,1,2,3,2,5,21
400489506,Los Angeles Lakers,Ryan Kelly,30,5-8,2-3,3-3,0,3,3,2,0,1,0,4,-6,15
400489506,Los Angeles Lakers,Wesley Johnson,19,2-7,1-3,0-0,0,3,3,2,0,0,0,3,6,5
400489506,Los Angeles Lakers,Kendall Marshall,38,7-14,5-7,0-0,0,3,3,14,1,0,1,3,-1,19
400489506,Los Angeles Lakers,Jodie Meeks,37,7-12,3-5,0-1,0,3,3,1,2,0,2,1,-1,17
400489506,Los Angeles Lakers,Jordan Hill,20,3-7,0-0,0-0,4,6,10,0,0,1,1,3,-15,6
400489506,Los Angeles Lakers,Nick Young,30,6-16,1-3,3-6,1,3,4,1,1,0,2,0,-12,16
400489506,Los Angeles Lakers,Robert Sacre,11,0-1,0-0,0-0,0,0,0,0,1,1,1,4,-5,0
400489506,Los Angeles Lakers,Manny Harris,21,3-8,0-1,0-0,1,2,3,2,0,0,1,0,-16,6
400489506,Los Angeles Lakers,Xavier Henry,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489506,Los Angeles Lakers,Chris Kaman,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489506,Los Angeles Lakers,Steve Blake,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489506,Los Angeles Lakers,Jordan Farmar,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489506,Orlando Magic,Glen Davis,24,3-10,0-0,0-0,1,2,3,2,0,0,1,4,6,6
400489506,Orlando Magic,Tobias Harris,43,9-15,1-1,9-11,1,19,20,4,1,0,5,3,3,28
400489506,Orlando Magic,Jameer Nelson,31,7-11,4-6,4-4,1,3,4,6,1,0,2,3,1,22
400489506,Orlando Magic,Arron Afflalo,33,7-12,2-3,7-9,0,2,2,6,1,0,2,1,4,23
400489506,Orlando Magic,Victor Oladipo,39,5-14,1-3,4-6,3,9,12,5,2,1,3,3,10,15
400489506,Orlando Magic,Andrew Nicholson,3,0-0,0-0,0-0,1,1,2,0,0,0,0,0,0,0
400489506,Orlando Magic,Kyle O'Quinn,26,3-8,0-0,1-2,1,5,6,1,0,2,2,4,9,7
400489506,Orlando Magic,Maurice Harkless,19,1-2,0-1,2-2,0,0,0,0,4,0,0,1,0,4
400489506,Orlando Magic,E'Twaun Moore,7,2-3,0-0,0-0,0,1,1,0,0,0,0,1,7,4
400489506,Orlando Magic,Doron Lamb,15,2-6,1-3,0-0,0,1,1,0,1,0,0,0,5,5
400489506,Orlando Magic,Jason Maxiell,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489506,Orlando Magic,Nikola Vucevic,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489506,Orlando Magic,Ronnie Price,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489547,Indiana Pacers,David West,29,8-14,0-0,3-3,2,6,8,0,0,1,0,1,14,19
400489547,Indiana Pacers,Paul George,34,4-21,1-6,5-9,1,4,5,6,2,0,2,3,10,14
400489547,Indiana Pacers,Roy Hibbert,30,5-11,0-1,1-2,4,6,10,2,1,0,1,4,9,11
400489547,Indiana Pacers,George Hill,29,6-9,1-2,0-0,1,6,7,3,1,0,0,0,12,13
400489547,Indiana Pacers,Lance Stephenson,38,6-9,0-0,3-9,0,14,14,6,2,0,0,3,12,15
400489547,Indiana Pacers,Luis Scola,19,4-11,0-0,0-0,2,4,6,2,0,0,0,2,-2,8
400489547,Indiana Pacers,Danny Granger,23,3-10,2-7,2-2,3,3,6,1,0,0,0,0,6,10
400489547,Indiana Pacers,Ian Mahinmi,18,2-5,0-0,1-2,4,2,6,1,0,1,0,3,3,5
400489547,Indiana Pacers,C.J. Watson,19,4-8,1-4,0-0,0,1,1,2,1,0,1,0,0,9
400489547,Indiana Pacers,Orlando Johnson,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-2,0
400489547,Indiana Pacers,Rasual Butler,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400489547,Indiana Pacers,Chris Copeland,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489547,Indiana Pacers,Donald Sloan,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489547,Los Angeles Lakers,Pau Gasol,36,10-19,0-0,1-1,2,11,13,2,0,0,2,2,-10,21
400489547,Los Angeles Lakers,Ryan Kelly,19,2-7,0-2,6-7,1,2,3,2,1,2,0,3,-12,10
400489547,Los Angeles Lakers,Wesley Johnson,31,3-7,1-2,0-0,2,8,10,1,0,1,1,1,-8,7
400489547,Los Angeles Lakers,Kendall Marshall,39,5-11,1-3,0-1,0,2,2,13,0,0,1,1,-9,11
400489547,Los Angeles Lakers,Jodie Meeks,33,7-16,2-8,5-5,0,2,2,1,2,0,2,1,-10,21
400489547,Los Angeles Lakers,Jordan Hill,29,5-10,0-0,0-0,1,11,12,1,0,1,2,3,0,10
400489547,Los Angeles Lakers,Nick Young,24,5-16,1-7,1-2,0,1,1,1,0,0,0,2,-5,12
400489547,Los Angeles Lakers,Robert Sacre,12,0-2,0-0,0-0,0,2,2,1,0,0,0,4,-2,0
400489547,Los Angeles Lakers,Manny Harris,18,0-6,0-2,0-0,1,4,5,2,0,0,1,1,-4,0
400489547,Los Angeles Lakers,Xavier Henry,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489547,Los Angeles Lakers,Chris Kaman,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489547,Los Angeles Lakers,Steve Blake,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489547,Los Angeles Lakers,Jordan Farmar,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489568,Charlotte Bobcats,Josh McRoberts,36,3-6,0-2,2-2,1,1,2,6,0,1,1,3,7,8
400489568,Charlotte Bobcats,Michael Kidd-Gilchrist,27,4-7,0-0,2-3,0,8,8,0,1,0,0,3,-12,10
400489568,Charlotte Bobcats,Al Jefferson,39,18-32,0-0,4-6,2,16,18,4,3,0,2,3,11,40
400489568,Charlotte Bobcats,Ramon Sessions,34,3-8,0-1,3-4,0,4,4,13,0,0,3,2,7,9
400489568,Charlotte Bobcats,Gerald Henderson,37,9-19,0-2,2-2,0,3,3,1,2,0,2,2,14,20
400489568,Charlotte Bobcats,Anthony Tolliver,21,0-3,0-3,0-0,0,2,2,0,0,0,0,1,22,0
400489568,Charlotte Bobcats,Cody Zeller,12,2-3,0-0,1-3,3,2,5,2,0,0,0,3,3,5
400489568,Charlotte Bobcats,Bismack Biyombo,9,1-1,0-0,0-0,1,2,3,0,0,1,0,0,-1,2
400489568,Charlotte Bobcats,Jannero Pargo,14,4-6,1-1,0-0,0,2,2,2,1,0,1,2,3,9
400489568,Charlotte Bobcats,Chris Douglas-Roberts,11,2-3,1-2,2-2,0,2,2,0,0,0,0,1,-4,7
400489568,Charlotte Bobcats,Jeff Adrien,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489568,Charlotte Bobcats,Kemba Walker,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489568,Charlotte Bobcats,Ben Gordon,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489568,Los Angeles Lakers,Pau Gasol,33,9-17,0-0,6-6,2,7,9,2,0,2,2,5,-11,24
400489568,Los Angeles Lakers,Ryan Kelly,33,4-10,1-4,4-4,1,5,6,3,0,1,0,1,2,13
400489568,Los Angeles Lakers,Wesley Johnson,20,1-5,0-1,1-2,2,3,5,1,1,0,1,1,-10,3
400489568,Los Angeles Lakers,Kendall Marshall,35,5-11,0-3,0-0,1,5,6,12,1,0,3,5,6,10
400489568,Los Angeles Lakers,Jodie Meeks,37,5-15,3-10,6-6,0,2,2,1,2,0,0,4,-17,19
400489568,Los Angeles Lakers,Jordan Hill,12,0-3,0-0,0-2,0,3,3,0,0,0,0,1,-10,0
400489568,Los Angeles Lakers,Nick Young,36,8-22,2-7,3-4,0,2,2,3,1,0,2,2,-8,21
400489568,Los Angeles Lakers,Robert Sacre,15,2-5,0-0,2-2,3,2,5,1,0,0,0,3,1,6
400489568,Los Angeles Lakers,Manny Harris,18,2-5,0-1,0-1,0,3,3,0,0,0,0,1,-3,4
400489568,Los Angeles Lakers,Xavier Henry,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489568,Los Angeles Lakers,Chris Kaman,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489568,Los Angeles Lakers,Steve Blake,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489568,Los Angeles Lakers,Jordan Farmar,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489595,Los Angeles Lakers,Ryan Kelly,21,2-11,2-3,0-0,0,2,2,3,1,0,1,4,-11,6
400489595,Los Angeles Lakers,Robert Sacre,31,5-8,0-0,4-4,2,2,4,1,1,1,0,4,1,14
400489595,Los Angeles Lakers,Steve Blake,32,0-2,0-1,0-0,0,5,5,6,3,0,2,2,-4,0
400489595,Los Angeles Lakers,Steve Nash,25,3-6,1-2,0-0,0,1,1,9,1,0,2,0,-1,7
400489595,Los Angeles Lakers,Jodie Meeks,1,0-2,0-2,0-0,0,0,0,0,0,0,0,0,-6,0
400489595,Los Angeles Lakers,Jordan Hill,4,0-0,0-0,0-0,0,1,1,0,0,0,0,0,-9,0
400489595,Los Angeles Lakers,Wesley Johnson,38,7-16,1-2,0-0,3,6,9,1,0,2,1,4,0,15
400489595,Los Angeles Lakers,Nick Young,30,4-12,3-7,13-14,0,2,2,0,0,0,4,4,0,24
400489595,Los Angeles Lakers,Chris Kaman,17,2-6,0-0,5-6,0,3,3,1,1,1,4,5,-11,9
400489595,Los Angeles Lakers,Manny Harris,21,8-11,2-3,1-2,2,6,8,1,1,0,1,1,-2,19
400489595,Los Angeles Lakers,Kendall Marshall,21,2-5,1-1,0-0,0,3,3,3,0,0,1,1,-7,5
400489595,Los Angeles Lakers,Pau Gasol,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489595,Los Angeles Lakers,Jordan Farmar,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489595,Minnesota Timberwolves,Kevin Love,41,8-19,2-5,13-18,3,14,17,3,1,1,3,2,5,31
400489595,Minnesota Timberwolves,Corey Brewer,31,5-10,1-3,0-2,1,0,1,1,3,0,2,3,4,11
400489595,Minnesota Timberwolves,Ronny Turiaf,22,1-1,0-0,0-2,1,4,5,0,0,2,1,2,-4,2
400489595,Minnesota Timberwolves,Ricky Rubio,31,1-4,0-0,2-2,1,5,6,13,1,0,2,3,5,4
400489595,Minnesota Timberwolves,Kevin Martin,41,13-26,4-6,2-3,0,3,3,4,1,0,1,2,5,32
400489595,Minnesota Timberwolves,Luc Richard Mbah a Moute,18,1-5,0-0,2-2,3,0,3,2,0,0,1,1,4,4
400489595,Minnesota Timberwolves,Dante Cunningham,24,2-7,0-0,1-2,1,8,9,1,0,1,1,1,9,5
400489595,Minnesota Timberwolves,Chase Budinger,7,2-2,1-1,0-0,0,3,3,0,0,0,1,2,4,5
400489595,Minnesota Timberwolves,Gorgui Dieng,8,1-1,0-0,2-2,1,2,3,0,2,1,0,2,15,4
400489595,Minnesota Timberwolves,J.J. Barea,17,3-8,0-2,5-5,0,3,3,4,0,0,1,1,5,11
400489595,Minnesota Timberwolves,A.J. Price,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400489595,Minnesota Timberwolves,Shabazz Muhammad,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489595,Minnesota Timberwolves,Alexey Shved,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489598,Los Angeles Lakers,Ryan Kelly,42,8-16,3-7,7-9,1,5,6,0,1,0,2,4,-1,26
400489598,Los Angeles Lakers,Wesley Johnson,41,8-15,4-7,0-0,2,7,9,0,0,2,0,3,14,20
400489598,Los Angeles Lakers,Robert Sacre,27,5-8,0-0,0-2,1,2,3,0,0,1,0,6,-3,10
400489598,Los Angeles Lakers,Steve Blake,40,2-7,2-7,5-6,0,10,10,15,3,0,7,2,16,11
400489598,Los Angeles Lakers,Jordan Farmar,33,8-15,5-8,0-0,0,1,1,8,2,0,3,3,4,21
400489598,Los Angeles Lakers,Nick Young,18,1-5,0-2,4-4,0,4,4,4,0,0,0,0,13,6
400489598,Los Angeles Lakers,Chris Kaman,14,6-7,0-0,1-1,1,2,3,1,0,0,0,6,17,13
400489598,Los Angeles Lakers,Kendall Marshall,25,4-6,4-6,0-0,1,3,4,7,1,0,1,1,-5,12
400489598,Los Angeles Lakers,Pau Gasol,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489598,Los Angeles Lakers,Jordan Hill,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489598,Los Angeles Lakers,Steve Nash,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489598,Los Angeles Lakers,Jodie Meeks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489598,Cleveland Cavaliers,Tristan Thompson,20,4-8,0-0,5-8,5,3,8,1,0,0,1,2,-18,13
400489598,Cleveland Cavaliers,Luol Deng,24,1-10,0-2,1-2,1,2,3,2,0,0,0,0,-18,3
400489598,Cleveland Cavaliers,Anderson Varejao,35,7-16,0-0,1-1,7,6,13,5,2,0,1,4,13,15
400489598,Cleveland Cavaliers,Jarrett Jack,17,2-5,0-2,3-4,2,2,4,1,0,1,1,2,-21,7
400489598,Cleveland Cavaliers,Kyrie Irving,28,5-14,0-5,1-1,4,2,6,4,4,0,2,0,-25,11
400489598,Cleveland Cavaliers,Anthony Bennett,22,4-10,0-1,6-6,4,4,8,1,2,0,2,4,7,14
400489598,Cleveland Cavaliers,Earl Clark,11,2-4,0-2,0-2,2,4,6,1,0,0,2,4,-11,4
400489598,Cleveland Cavaliers,Tyler Zeller,5,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-14,0
400489598,Cleveland Cavaliers,Dion Waiters,24,3-11,0-5,0-1,0,2,2,1,1,0,1,1,7,6
400489598,Cleveland Cavaliers,Matthew Dellavedova,23,3-8,1-5,1-2,2,2,4,5,1,0,1,2,4,8
400489598,Cleveland Cavaliers,C.J. Miles,29,7-15,4-11,9-10,0,3,3,3,0,0,0,2,21,27
400489598,Cleveland Cavaliers,Alonzo Gee,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489598,Cleveland Cavaliers,Henry Sims,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489630,Chicago Bulls,Taj Gibson,45,7-18,0-1,4-4,2,4,6,3,2,2,2,3,6,18
400489630,Chicago Bulls,Mike Dunleavy,30,4-7,1-3,0-0,0,5,5,1,2,0,0,1,23,9
400489630,Chicago Bulls,Joakim Noah,41,6-10,0-0,8-8,4,9,13,3,2,3,3,5,6,20
400489630,Chicago Bulls,Kirk Hinrich,29,7-13,3-7,0-0,1,3,4,5,3,0,2,3,18,17
400489630,Chicago Bulls,Jimmy Butler,40,4-13,1-5,0-0,0,9,9,2,2,0,4,0,4,9
400489630,Chicago Bulls,Nazr Mohammed,7,0-0,0-0,0-0,0,3,3,0,0,0,0,2,0,0
400489630,Chicago Bulls,D.J. Augustin,30,4-13,2-3,5-5,1,0,1,6,2,0,3,1,-9,15
400489630,Chicago Bulls,Tony Snell,17,2-6,0-3,0-0,0,2,2,1,0,1,0,1,-18,4
400489630,Chicago Bulls,Erik Murphy,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489630,Chicago Bulls,Carlos Boozer,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489630,Chicago Bulls,Derrick Rose,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400489630,Los Angeles Lakers,Ryan Kelly,16,0-5,0-2,0-0,0,2,2,1,0,1,0,1,-5,0
400489630,Los Angeles Lakers,Wesley Johnson,30,3-8,0-2,0-0,1,3,4,3,1,1,1,2,-10,6
400489630,Los Angeles Lakers,Robert Sacre,20,1-6,0-0,0-0,1,3,4,0,0,0,0,3,-18,2
400489630,Los Angeles Lakers,Steve Blake,40,3-12,2-6,0-0,1,3,4,4,3,0,5,4,-8,8
400489630,Los Angeles Lakers,Steve Nash,21,3-4,0-0,2-2,0,2,2,2,0,0,3,1,-24,8
400489630,Los Angeles Lakers,Jordan Hill,26,6-12,0-0,3-3,3,6,9,2,2,0,1,1,15,15
400489630,Los Angeles Lakers,Shawne Williams,22,2-6,1-5,2-2,1,5,6,0,1,0,0,2,-6,7
